name,address,email,image,description,amenities,star,types,phone,price,rating,review_Count,url,timestamp
Hotel Malte - Astotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6d/cb/6e/stairs.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6d/c9/1a/superior-twin-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6d/cc/11/breakfast-room.jpg?w=700&h=-1&s=1","Located in the 2nd district next to the Stock Exchange, the Louvre and Place des Victoires, Hotel Malta provides a superb location for a memorable stay. Whether you want to shop in the heart of the department store neighbourhood or visit one of the main business centres of Paris, Malta Hotel is the place to be. Elegantly concealed behind a facade dating from the seventeenth century, let yourself be seduced by our garden patio, a pleasurable experience on sunny days, our cozy breakfast room, and the relaxing atmosphere of our lobby. After the warm welcome by our professional team, always at your disposal, you will appreciate the comfort of our rooms decorated in an elegant and timeless design. A convenient location , caring personnel and warm atmosphere make Malta Hotel the perfect place for your stay in the capital, whether traveling with family or on your own.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d228694-Reviews-Hotel_Malte_Astotel-Paris_Ile_de_France.html,2024-04-30T06:39:43Z
Hôtel Regina Louvre,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/89/d7/7b/exterior-view.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/be/ff/09/eiffel-tower-junior-suite.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/dc/eb/eiffel-tower-view-from.jpg?w=700&h=-1&s=1","The prestigious Regina Hotel, fully renovated, belongs to a long French tradition of luxury hotels. In the heart of the trendy district which is home to fashion design, shopping and museum, Paris aficionados will find the ideal place to stay, across the Louvre museum and the Tuileries Garden. Thanks to its wonderful situation, the capital's major attractions are just a stone's throw away including the Palais Royal and the Champs Elysees. From here, the luxurious Place Vendome, Orsay museum and the shopping centre Les Halles can be reached within 15 minutes on foot. Furthermore, the 'Tuileries' and 'Pyramides' metro stop at 150 meters provide quick and easy access throughout the city. First opened in 1900 for the World's Fair, Hotel Regina welcomes you in an intimate, spacious, sophisticated haven, where fine woodwork and designer lighting reinforce its anchor in Paris' history. This fully air conditioned property offers an array of services including a 24h reception, concierge, room service, laundry and limousine service amongst other. Furthermore, complimentary wireless Internet is accessible throughout the property. Each of the 99 rooms at the Regina Hotel in Paris has been elegantly furnished with antiques and period furniture, creating a traditional and luminous decor. Modern in-room amenities include a safe, direct dial telephone and flat screen television with satellite channels. Some of the bedrooms offer breath-taking views of the Louvre museum, the Tuileries Garden and the Eiffel Tower. Let yourself be charmed by its pretty Patio (opened on sunny days) and its staff dedicated to your personal needs. In its British atmosphere of the hotel bar, you will enjoy a drink or a cocktail from our Chef Barman. You will have also the opportunity to relish pastries from our pastry chef and our selection of teas. For lunch and dinner the Hotel Regina Restaurant will propose you a French and seasonal cuisine.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d207792-Reviews-Hotel_Regina_Louvre-Paris_Ile_de_France.html,2024-04-30T06:40:44Z
"Hotel L'Arbre Voyageur, BW Premier Collection",,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/ca/00/l-arbre-voyageur-bw-premier.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/08/09/52/guest-room-accessible.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/ca/7a/guest-room-accessible.jpg?w=700&h=-1&s=1","The 4 Star luxury Hotel l'Arbre Voyageur, BW Premier Collection® is the new address downtown. Ideally located in the heart of Lille, it is less than 300 meters from the Grand Place and 500 meters from Lille Flandres and Lille Europe stations or the metro. In this new jewel of 48 rooms including 3 Suites, this former Consulate Lille is an invitation to travel, with its luxurious rooms and its unique decoration. We cultivate the difference, and every room is unique. With two restaurants and a bakery with a gift shop, we will welcome you around our patio with a florist and a wine cellar too. Aware of the many environmental issues, everything has been created here for comfort and sustainable development. Fully air-conditioned and equipped with high speed Wi-Fi, and through our solar panels, we minimize our carbon footprint. We have the desire to create a place of encounter and exchange, where responsible enjoy every day experiences is a currency. Cultivate the difference, for unforgettable moments of life. We rely on the talent of our teams to rhyme enthusiasm with professionalism and care with generosity; share the best addresses, it is our job and we do it with passion for your pleasure.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187178-d11670679-Reviews-Hotel_L_Arbre_Voyageur_BW_Premier_Collection-Lille_Nord_Hauts_de_France.html,2024-04-30T06:40:51Z
Hotel 96,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/50/cb/f6/hotel-96.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/4e/eb/98/hotel-96.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/b3/db/82/hotel-96.jpg?w=700&h=-1&s=1","Excellent choix pour les voyageurs visitant Marseille, l'Hotel 96 offre un cadre romantique et de nombreux services conçus pour sublimer votre séjour. Le wi-fi gratuit est offert aux clients et les chambres de l'Hotel 96 sont dotées d'une télévision à écran plat et d'une climatisation. Pendant votre séjour, vous pourrez profiter des services de l'hôtel, dont la conciergerie, le mobilier d'extérieur et la boutique de souvenirs. Les clients de l'Hotel 96 sont également invités à utiliser une piscine et un salon de l'hôtel. Un parking gratuit est à la disposition des voyageurs véhiculés. Situé non loin de monuments tels que Cité Radieuse Le Corbusier (2,5 km) et MArseille MOdulor (2,5 km), l'Hotel 96 jouit d'une localisation parfaite pour découvrir les différentes attractions de Marseille. Envie de déguster des restaurants de poissons et fruits de mer? Allez dans un des restaurants alentours tels que Chez Aldo, Au Bord De L'Eau ou Pierrot Coquillages. Marseille est également connu pour ses célèbres sites historiques, dont Château d'If, Palais Longchamp et Palais du Pharo, qui sont tout près de l'Hotel 96. Profitez bien de votre séjour à Marseille!",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187253-d3802131-Reviews-Hotel_96-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html,2024-04-30T06:40:58Z
Hôtel La Bourdonnais by Inwood Hotels,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/49/55/9f/hotel-la-bourdonnais.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9e/bf/aa/hotel-la-bourdonnais.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9e/bf/a9/hotel-la-bourdonnais.jpg?w=700&h=-1&s=1","See why so many travelers make Hotel La Bourdonnais their hotel of choice when visiting Paris. Providing an ideal mix of value, comfort and convenience, it offers a romantic setting with an array of amenities designed for travelers like you.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d233462-Reviews-Hotel_La_Bourdonnais_by_Inwood_Hotels-Paris_Ile_de_France.html,2024-04-30T06:41:05Z
Hotel Le Nouveau Monde,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/65/4e/6c/hotel-le-nouveau-monde.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/7b/94/6a/chambre-vue-mer.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/be/f2/4c/bar.jpg?w=700&h=-1&s=1","It is located close to beaches and shops and offers 83 rooms, from the classic room to the Deluxe Suite. The rooms have a trendy decoration with noble materials, a contemporary design and a soft and warm atmosphere. The hotel also has a restaurant with an exceptional panorama of the bay. The hotel's spa offers a range of treatments, an underwater pool and a swim lane. Finally, the hotel offers several meeting rooms for seminars and conferences.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187104-d2418155-Reviews-Hotel_Le_Nouveau_Monde-Saint_Malo_Ille_et_Vilaine_Brittany.html,2024-04-30T06:41:12Z
Hôtel Adèle & Jules,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3e/b2/9f/hotel-adele-jules.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/53/cb/f3/hotel-adele-jules.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/cf/93/84/salon-rougemont.jpg?w=700&h=-1&s=1","Located in a quiet alley of the trendy 9th arrondissement of Paris, hotel Adèle & Jules is a newly opened hotel, with a very chic Parisian style. It offers all services you would expect such as free high speed wi-fi, 24 hr reception with full concierge service, as well as an Honesty Bar, room service, a business corner, a fitness and a meeting room for up to 18 guests. Hotel Adèle & Jules offers 4 categories of rooms: The Superior Parisienne, the Deluxe Faubourg, the Club Boulevard, as well as 2 Suites Capitale. All rooms come with 1 double bed (Queen size 160 or King size 180) or twin beds (2x80 or 2x90). They are all equipped with 40' flat screen TV with satellite channels, Air conditioning, individual safe which can accommodate a laptop, bathrooms with Shower or Bath, Fragonnard amenities, bathrobes, hair-dryer. In our Deluxe, Club and Suite categories, guest can enjoy a Nespresso machine as well as tea facilities. Upon arrival guests can relax and refresh with complimentary mineral water. The hotel offers a complimentary High tea every day from 4 to 6 PM in the lounge area. Continental buffet Breakfast is served from 7h to 11h, or it can also be ordered in room. Thanks to its exclusive location in a private alley and with the addition of sound proof walls, guests can enjoy total silence in all rooms categories, although the neighbourhood raves with restaurant, cafés and bars as well as theatres. The hotel front desk team will be happy to take care of all your needs: restaurant bookings, cultural activities, shopping tips, bicycle rental, transportation including transfer to and from the main airports. Luggage service is free and available at all times.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d280085-Reviews-Hotel_Adele_Jules-Paris_Ile_de_France.html,2024-04-30T06:41:34Z
La Chambre du Marais,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5a/39/60/la-chambre-du-marais.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c6/0b/98/junior-suite-alexandre.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c6/0a/d5/classique-double-room.jpg?w=700&h=-1&s=1","A short walk from the rue des Francs-Bourgeois and the best addresses of the fashionable Marais district, discover a town house combining timeless elegance and luxurious facilities. Located in the 3rd arrondissement of Paris, La Chambre du Marais, with its stylish and comfortable design by Philippe Jégou, is an exceptional Parisian hotel.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d10319445-Reviews-La_Chambre_du_Marais-Paris_Ile_de_France.html,2024-04-30T06:41:44Z
Aparthotel AMMI Nice Massena,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/25/2a/d1/double-standard-studio.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/db/44/bd/ajoupa-apart-hotel-nice.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/db/44/a1/ajoupa-apart-hotel-nice.jpg?w=700&h=-1&s=1","The Aparthotel AMMI Nice Massena (ex Ajoupa) is located right by the Place Massena, the Albert 1st Gardens and only a 3 minutes walk from the sea and the famous Promenade des Anglais. In the heart of the city you will find all means of transport (tram, bus, train) as well as many restaurants and shops nearby. All studios and apartments are equipped with kitchenette (fully equipped), private bathroom, individual air conditioning and double glazing.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187234-d265986-Reviews-Aparthotel_AMMI_Nice_Massena-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,2024-04-30T06:41:51Z
Hotel de Provence,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/31/e8/01/l-entree.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/fc/e7/fc/hotel-de-provence.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/fc/f3/04/suite-au-dernier-etage.jpg?w=700&h=-1&s=1","The Hotel de Provence is a small charming family hotel with 30 rooms, located in the city center of Cannes, close to the beaches and the shopping streets, we strongly advise you to choose our rooms with a view of the garden, We are located 7 minutes walk from the train station or the Palais des Festivals we also offer studios and a beautiful apartment 100 m from the hotel, cleaning is done there every day, We are already looking forward to welcoming you soon to help you discover the charm of Provence.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187221-d197838-Reviews-Hotel_de_Provence-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,2024-04-30T06:42:15Z
Hotel Eiffel Turenne,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8a/c2/ad/cute-convenient-best.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/61/65/83/hotel-eiffel-turenne.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/87/62/ee/hotel-eiffel-turenne.jpg?w=700&h=-1&s=1","At a short walk to the Military Academy Square and the Invalides, discover the big charm of a cozy hotel exceptionally located in Paris.Close to the Eiffel Tower as well as to all the renowned places of the Rive Gauche, in a charming characteristic area, the hotel de Turenne Paris VII allows you to relax and enjoy a complete comfort all along your stays in Paris.During the week-end, for a trip or a work meeting, our 34 rooms grant you relax and a cozy atmosphere as well as a large panel of services :- Free secure WiFi- Air-Conditioned",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d194232-Reviews-Hotel_Eiffel_Turenne-Paris_Ile_de_France.html,2024-04-30T06:42:29Z
Hôtel Le Derby Alma By Inwood Hotels,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e7/c5/0c/suite-vue-tour-eiffel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e7/c4/d8/salle-de-bain-chambre.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/68/fe/18/caption.jpg?w=700&h=-1&s=1","Discover the charm of Derby Alma, your romantic oasis in the heart of Paris. Ideally located, this hotel immerses you in elegance and comfort with rooms equipped with flat-screen TV, air conditioning, and minibar, not to mention free Wi-Fi to keep you connected. Just steps away from the city's treasures, such as the Louvre Museum and Notre-Dame Cathedral, Derby Alma is the perfect place to explore Paris.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d240927-Reviews-Hotel_Le_Derby_Alma_By_Inwood_Hotels-Paris_Ile_de_France.html,2024-04-30T06:42:36Z
Hôtel De Buci,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/be/29/f1/suite-madame-de-pompadour--v17441.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f2/7a/93/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f2/7a/92/caption.jpg?w=700&h=-1&s=1","An air of the 18th century lingers over the Latin Quarter in the heart of Saint-Germain-des-Pres... And a address at the refined, intimate Hotel de Buci. This 4-star boutique hotel took its inspiration from the great traditions of the Enlightenment. Bringing a modern touch to the boudoir, that great invention of the Louis XV period, this charming hotel on the Rue de Buci, with its 24 quintessentially Parisian rooms and suites, offers the unparalleled experience of a journey back in time. Centrally located in the centre of historic Saint-Germain-des-Pres, the hotel puts you right on the doorstep of all the leading art galleries, not to mention all the top luxury boutiques. Across the way from a typical street market, enjoy all the comfort of a luxury French hotel in central Paris as you experience the vibrant life of the Quartier Saint Germain des Pres and the whole of the left bank.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d233582-Reviews-Hotel_De_Buci-Paris_Ile_de_France.html,2024-04-30T06:42:54Z
Hotel Relais Bosquet By Malone,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/af/5e/d8/guest-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/0a/64/49/hotel-relais-bosquet.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/0a/64/7c/hotel-relais-bosquet.jpg?w=700&h=-1&s=1","Découvrez pourquoi l'Hotel Relais Bosquet est l'hôtel préféré des voyageurs visitant Paris. Mélange idéal entre rapport qualité/prix et confort, il offre un cadre romantique avec une gamme de services conçus pour les voyageurs comme vous. Le Relais Bosquet est un hôtel romantique proposant des chambres équipées d'une télévision à écran plat, d'une climatisation et d'un minibar. Vous pouvez également compter sur un wi-fi gratuit pour rester connecté tout au long de votre séjour. L'hôtel dispose d'une réception ouverte 24 heures sur 24, d'une conciergerie. Le petit déjeuner n'est pas étranger à sa grande popularité auprès des voyageurs visitant Paris. Situé à proximité des monuments les plus célèbres de Paris, comme Arc de Triomphe (2,1 km) et Musée du Louvre (2,3 km), l'Hotel Relais Bosquet est une destination idéale pour les touristes. Nous sommes sûrs que vous apprécierez votre séjour à l'Hotel Relais Bosquet Paris et que vous pourrez profiter de tout ce que Paris a à offrir.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d229602-Reviews-Hotel_Relais_Bosquet_By_Malone-Paris_Ile_de_France.html,2024-04-30T06:43:02Z
Hotel Gustave,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/34/1d/13/chambre-double.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/34/1d/10/chambre-deluxe.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/34/1b/bc/hotel-gustave.jpg?w=700&h=-1&s=1","In a typical Parisian building from the 19th century, Le Gustave is located close to Eiffel Tower. You will enjoy calm and quietness in Gustave’s elegant lobby Rooms have been decorated according to Paris Universal Exhibition back in 1900. Rooms are soundproof; enjoy satellite TV, air conditioning, welcome tray and a minibar. A buffet breakfast is served daily. It can be served in your room on demand. Free Wi-Fi access is available in the entire hotel Le Gustave. In Gustave rooms, guests can listen to their favorite songs thanks to the Wall Speaker with Bluetooth. Those rooms propose a view on Eiffel Tower. Le Gustave is 0,12 miles from Dupleix metro station, providing direct access to the Champ de Mars, Champs Elysees, Montparnasse. 15th arr. is a great choice for travelers interested in romantic, sightseeing and shopping.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d289315-Reviews-Hotel_Gustave-Paris_Ile_de_France.html,2024-04-30T06:43:09Z
B Montmartre Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/35/15/66/b-montmartre-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/47/fc/ee/superior-double-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b4/f1/12/buffet-breakfast.jpg?w=700&h=-1&s=1","Close to the famous Moulin Rouge cabaret, the Beauséjour Montmartre has 36 air-conditioned rooms, accommodating 1 to 4 people, with free wireless internet access. The hotel has a wine bar « Le Discret » opening onto an internal garden, offering a refreshing area of greenery.15 minutes by metro from the Champs Elysées and 15 minutes' walk from Saint Lazare railway station, the hotel Beauséjour Montmartre is located in the North-West of Paris, in a quiet side street bordering the Batignolles quarter, with direct access to the Stade de France, via line 13 of the metro.Formerly a family guest house, founded in 1855, this three star hotel, completely renovated in 2011/2012 blends tradition with modernity. Open 24 hours a day, this elegant and discreet hotel is a real haven of peace and quiet in the heart of Paris.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d280083-Reviews-B_Montmartre_Hotel-Paris_Ile_de_France.html,2024-04-30T06:43:16Z
Hotel Britannique,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/c4/85/30/classic-double-bedroom.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/c1/d3/63/hotel-britannique.jpg?w=600&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/c1/d3/68/hotel-britannique.jpg?w=600&h=-1&s=1","The Hotel Britannique in its present location, dates from 1860, in an impressive building built in the time of Napoleon III. The cosy and lush decoration of the hotel recalls the 19th century English and French styles. Being recently renovated, the hotel offers an old world style with all the comforts of modern times. All 39 of the hotel's rooms have a private ensuite bathroom, international television, high-speed wi-fi access, a courtesy tray, a minibar, a bathrobe, luxury welcome products....The reception is also there to generously welcome you 24/7 and to make sure that your Parisian stay is a success.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187147-d198174-Reviews-Hotel_Britannique-Paris_Ile_de_France.html,2024-04-30T06:43:31Z
Hotel Hannong,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f3/6c/31/vue-sur-l-entree.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/6c/ba/3e/hotel-hannong.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f3/72/38/facade.jpg?w=700&h=-1&s=1","Downtown hotel with neoclassical facade, situated 100 meters from the Petite France area & 300 meters from the Cathedral.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187075-d228816-Reviews-Hotel_Hannong-Strasbourg_Bas_Rhin_Grand_Est.html,2024-04-30T06:43:38Z
Secret de Paris - Hotel & Spa,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/8e/32/c6/exterior-view.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/3f/96/99/chambre-decoration-tour.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/89/cb/9f/spa.jpg?w=700&h=-1&s=1","Niché en plein Paris, dans le quartier Trinité, à quelques minutes à pied des Grands Magasins, le Secret de Paris - Hotel & Spa vous plonge dans un rêve éveillé en plein cœur de la Ville Lumière. Écrin d’un Paris unique et onirique, cet hôtel design, luxueux et attentionné, offre, le temps d’une nuit, le prolongement idéal de la ville de Paris et de sa magie. Dans l’intimité de votre chambre, vous devenez soudain l’hôte privilégié des plus prestigieux monuments de Paris, délicatement suggérés par une mise en scène design, délicate et subtile. Rêver au premier étage de la Tour Eiffel? S’assoupir sous l’horloge du Musée d’Orsay? S’aimer au Moulin Rouge? S’émouvoir à Opéra de Paris?",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d1633522-Reviews-Secret_de_Paris_Hotel_Spa-Paris_Ile_de_France.html,2024-04-30T06:43:44Z
Aparthotel AMMI Vieux Nice,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7b/9b/ec/double-balcon.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7b/9b/e9/double-balcon.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7b/9c/12/double-balcon.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187234-d23541507-Reviews-Aparthotel_AMMI_Vieux_Nice-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,2024-04-30T06:43:51Z
Hôtel Henriette,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/ed/66/cd/hotel-henriette.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/1c/34/ca/facade.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b7/b6/51/hotel-henriette-lounge.jpg?w=700&h=-1&s=1","Welcome to the boutique hotel Hotel Henriette Rive Gauche. Situated in a small and quiet street close to the Mouffetard district, the Hotel Henriette offers a truly unique and intimate experience. Our thirty-two individually designed bedrooms provide a constantly unfolding and fresh source of delight for our guests. #Emotion. Hotel Henriette offers a lounge with a wide selection of reading matter, an appealing vintage winter garden, a delicious breakfast served daily and a #conciergerie service offering a friendly helping hand with your arrangements for travel, excursions, restaurants bookings, theatre tickets and anything else that will help you to enjoy your days and nights in Paris.. #ILoveParis",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d235611-Reviews-Hotel_Henriette-Paris_Ile_de_France.html,2024-04-30T06:44:07Z
Hôtel Bradford Elysées - Astotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/c7/f5/22/hotel-bradford-elysees.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/82/80/9e/hotel-bradford-elysees.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/5e/9b/e4/hotel-bradford-elysees.jpg?w=700&h=-1&s=1","Located in an exceptional area between the Champs-Elysees and Faubourg St-Honore, discover the charm of a authentic Haussman-style hotel. Surrounded by the portraits of the Bradford family, presented in a universe of soft and warm silks, let yourself be seduced by the refined, bright and delicate interior of Bradford Elysees. All rooms are serviced by a magnificient historical lift. All rooms are air conditioned and decorated in classic, elegant colors. Some of our 50 rooms feature house chimneys, remnants of the Haussmann period, whereas others provide balconies for a true Parisian stay Of course, we do not forget the modern touch: All rooms are well equipped with an iPod docking station, cable TV and a minibar. Delicious, varied, and generous breakfast buffet, served each morning under the sumptuous canopy of the bright dining room. Don't forget that you can also enjoy breakfast in the privacy of your room. Whether travelling with your family or on your own, the charm of our hotel, a safe shelter from the bustle albeit a few steps away from the most beautiful avenue in the world, will no doubt bewitch you.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d197946-Reviews-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html,2024-04-30T06:44:14Z
Hôtel Square Louvois,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/85/76/98/piscine.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a3/b0/6c/espace-bien-etre-wellbeing.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/12/32/db/facade-nuit-facade-by.jpg?w=700&h=-1&s=1","Its location in the heart of Paris’ 2nd arrondissement, minutes from the Louvre, Jardin des Tuileries, Palais-Royal, Opera and banks of the Seine, make it the perfect place to soak up the best of the French capital. Whether it’s a business trip, romantic break or weekend away with friends, experience the beautiful spa and the quality of innovative services.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d10350792-Reviews-Hotel_Square_Louvois-Paris_Ile_de_France.html,2024-04-30T06:44:36Z
Hôtel Nice Côte d'Azur,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/a8/b5/guest-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/2f/00/99/hotel-nice-cote-d-azur.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/fe/0f/15/hotel-nice-cote-d-azur.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187234-d8118910-Reviews-Hotel_Nice_Cote_d_Azur-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,2024-04-30T06:44:52Z
